Type,Subtype,Subset,Filter,Genotype,QQ.Field,QQ,METRIC.Recall,METRIC.Precision,METRIC.Frac_NA,METRIC.F1_Score,FP.gt,FP.al,Subset.Size,Subset.IS_CONF.Size,Subset.Level,TRUTH.TOTAL,TRUTH.TOTAL.ti,TRUTH.TOTAL.tv,TRUTH.TOTAL.het,TRUTH.TOTAL.homalt,TRUTH.TOTAL.TiTv_ratio,TRUTH.TOTAL.het_hom_ratio,TRUTH.TP,TRUTH.TP.ti,TRUTH.TP.tv,TRUTH.TP.het,TRUTH.TP.homalt,TRUTH.TP.TiTv_ratio,TRUTH.TP.het_hom_ratio,TRUTH.FN,TRUTH.FN.ti,TRUTH.FN.tv,TRUTH.FN.het,TRUTH.FN.homalt,TRUTH.FN.TiTv_ratio,TRUTH.FN.het_hom_ratio,QUERY.TOTAL,QUERY.TOTAL.ti,QUERY.TOTAL.tv,QUERY.TOTAL.het,QUERY.TOTAL.homalt,QUERY.TOTAL.TiTv_ratio,QUERY.TOTAL.het_hom_ratio,QUERY.TP,QUERY.TP.ti,QUERY.TP.tv,QUERY.TP.het,QUERY.TP.homalt,QUERY.TP.TiTv_ratio,QUERY.TP.het_hom_ratio,QUERY.FP,QUERY.FP.ti,QUERY.FP.tv,QUERY.FP.het,QUERY.FP.homalt,QUERY.FP.TiTv_ratio,QUERY.FP.het_hom_ratio,QUERY.UNK,QUERY.UNK.ti,QUERY.UNK.tv,QUERY.UNK.het,QUERY.UNK.homalt,QUERY.UNK.TiTv_ratio,QUERY.UNK.het_hom_ratio
INDEL,I6_15,2,PASS,*,QUAL,*,0.910559,0.955631,0.028729,0.932551,36,119,7332870.000000,4458583.000000,0.000000,3902,.,.,3316.000000,586.000000,,5.65870307167,3553,.,.,2988.000000,565.000000,,5.28849557522,349,.,.,328.000000,21.000000,,15.619047619,3620,.,.,2526.000000,623.000000,,4.05457463884,3360,.,.,2385.000000,561.000000,,4.2513368984,156,.,.,79.000000,37.000000,,2.13513513514,104,.,.,62.000000,25.000000,,2.48
INDEL,I6_15,3-10,ALL,*,QUAL,*,0.772982,0.883976,0.079881,0.824761,84,483,16954573.000000,7686145.000000,0.000000,5885,.,.,5125.000000,760.000000,,6.74342105263,4549,.,.,3864.000000,685.000000,,5.64087591241,1336,.,.,1261.000000,75.000000,,16.8133333333,5358,.,.,3728.000000,943.000000,,3.95334040297,4358,.,.,3145.000000,688.000000,,4.57122093023,572,.,.,331.000000,129.000000,,2.56589147287,428,.,.,252.000000,126.000000,,2.0
INDEL,I6_15,3-10,PASS,*,QUAL,*,0.772982,0.883976,0.079881,0.824761,84,483,16954573.000000,7686145.000000,0.000000,5885,.,.,5125.000000,760.000000,,6.74342105263,4549,.,.,3864.000000,685.000000,,5.64087591241,1336,.,.,1261.000000,75.000000,,16.8133333333,5358,.,.,3728.000000,943.000000,,3.95334040297,4358,.,.,3145.000000,688.000000,,4.57122093023,572,.,.,331.000000,129.000000,,2.56589147287,428,.,.,252.000000,126.000000,,2.0
INDEL,I6_15,30-50,ALL,*,QUAL,*,0.391129,0.755556,0.64191,0.515433,10,23,4409455.000000,467250.000000,0.000000,248,.,.,185.000000,63.000000,,2.93650793651,97,.,.,64.000000,33.000000,,1.93939393939,151,.,.,121.000000,30.000000,,4.03333333333,377,.,.,206.000000,141.000000,,1.4609929078,102,.,.,66.000000,33.000000,,2.0,33,.,.,16.000000,11.000000,,1.45454545455,242,.,.,124.000000,97.000000,,1.27835051546
INDEL,I6_15,30-50,PASS,*,QUAL,*,0.391129,0.755556,0.64191,0.515433,10,23,4409455.000000,467250.000000,0.000000,248,.,.,185.000000,63.000000,,2.93650793651,97,.,.,64.000000,33.000000,,1.93939393939,151,.,.,121.000000,30.000000,,4.03333333333,377,.,.,206.000000,141.000000,,1.4609929078,102,.,.,66.000000,33.000000,,2.0,33,.,.,16.000000,11.000000,,1.45454545455,242,.,.,124.000000,97.000000,,1.27835051546
INDEL,I6_15,50-,ALL,*,QUAL,*,0.522013,0.813725,0.826531,0.636015,8,8,32558668.000000,375414.000000,0.000000,159,.,.,115.000000,44.000000,,2.61363636364,83,.,.,53.000000,30.000000,,1.76666666667,76,.,.,62.000000,14.000000,,4.42857142857,588,.,.,298.000000,238.000000,,1.25210084034,83,.,.,47.000000,29.000000,,1.62068965517,19,.,.,10.000000,6.000000,,1.66666666667,486,.,.,241.000000,203.000000,,1.18719211823
INDEL,I6_15,50-,PASS,*,QUAL,*,0.522013,0.813725,0.826531,0.636015,8,8,32558668.000000,375414.000000,0.000000,159,.,.,115.000000,44.000000,,2.61363636364,83,.,.,53.000000,30.000000,,1.76666666667,76,.,.,62.000000,14.000000,,4.42857142857,588,.,.,298.000000,238.000000,,1.25210084034,83,.,.,47.000000,29.000000,,1.62068965517,19,.,.,10.000000,6.000000,,1.66666666667,486,.,.,241.000000,203.000000,,1.18719211823
INDEL,I6_15,TS_boundary,ALL,*,QUAL,*,0.411594,0.720238,0.445545,0.523833,2,43,3143336105.000000,2596627385.000000,0.000000,345,.,.,319.000000,26.000000,,12.2692307692,142,.,.,125.000000,17.000000,,7.35294117647,203,.,.,194.000000,9.000000,,21.5555555556,303,.,.,194.000000,85.000000,,2.28235294118,121,.,.,105.000000,10.000000,,10.5,47,.,.,36.000000,4.000000,,9.0,135,.,.,53.000000,71.000000,,0.746478873239
INDEL,I6_15,TS_boundary,PASS,*,QUAL,*,0.411594,0.720238,0.445545,0.523833,2,43,3143336105.000000,2596627385.000000,0.000000,345,.,.,319.000000,26.000000,,12.2692307692,142,.,.,125.000000,17.000000,,7.35294117647,203,.,.,194.000000,9.000000,,21.5555555556,303,.,.,194.000000,85.000000,,2.28235294118,121,.,.,105.000000,10.000000,,10.5,47,.,.,36.000000,4.000000,,9.0,135,.,.,53.000000,71.000000,,0.746478873239
INDEL,I6_15,TS_contained,ALL,*,QUAL,*,0.827907,0.942753,0.0,0.881605,837,2040,2596627385.000000,2596627385.000000,0.000000,62687,.,.,50138.000000,12549.000000,,3.99537811778,51899,.,.,40393.000000,11506.000000,,3.51060316357,10788,.,.,9745.000000,1043.000000,,9.34324065197,50832,.,.,27352.000000,12218.000000,,2.23866426584,47922,.,.,25946.000000,11421.000000,,2.27178005429,2910,.,.,1406.000000,797.000000,,1.76411543287,0,.,.,0.000000,0.000000,,
INDEL,I6_15,TS_contained,PASS,*,QUAL,*,0.827907,0.942753,0.0,0.881605,837,2040,2596627385.000000,2596627385.000000,0.000000,62687,.,.,50138.000000,12549.000000,,3.99537811778,51899,.,.,40393.000000,11506.000000,,3.51060316357,10788,.,.,9745.000000,1043.000000,,9.34324065197,50832,.,.,27352.000000,12218.000000,,2.23866426584,47922,.,.,25946.000000,11421.000000,,2.27178005429,2910,.,.,1406.000000,797.000000,,1.76411543287,0,.,.,0.000000,0.000000,,
SNP,*,*,ALL,*,QUAL,*,0.982335,0.995442,0.094691,0.988845,4906,5259,3022319832,2596627385.000000,0.000000,3598972,2411188.000000,1187726.000000,2217065.000000,1381907.000000,2.03008774751,1.60435181239,3535397,2373206.000000,1162191.000000,2170256.000000,1365141.000000,2.0420103064,1.58976691785,63575,37982.000000,25535.000000,46809.000000,16766.000000,1.48744859996,2.79190027436,3902676,2598059.000000,1305887.000000,2304671.000000,1596096.000000,1.9894975599,1.44394259493,3517023,2365404.000000,1151763.000000,2157902.000000,1358924.000000,2.05372459438,1.58794899494,16104,9429.000000,7362.000000,9594.000000,5477.000000,1.28076609617,1.75168888077,369549,223226.000000,146762.000000,137175.000000,231695.000000,1.52100680013,0.592049893179
SNP,*,*,PASS,*,QUAL,*,0.982335,0.995442,0.094691,0.988845,4906,5259,3022319832,2596627385.000000,0.000000,3598972,2411188.000000,1187726.000000,2217065.000000,1381907.000000,2.03008774751,1.60435181239,3535397,2373206.000000,1162191.000000,2170256.000000,1365141.000000,2.0420103064,1.58976691785,63575,37982.000000,25535.000000,46809.000000,16766.000000,1.48744859996,2.79190027436,3902676,2598059.000000,1305887.000000,2304671.000000,1596096.000000,1.9894975599,1.44394259493,3517023,2365404.000000,1151763.000000,2157902.000000,1358924.000000,2.05372459438,1.58794899494,16104,9429.000000,7362.000000,9594.000000,5477.000000,1.28076609617,1.75168888077,369549,223226.000000,146762.000000,137175.000000,231695.000000,1.52100680013,0.592049893179
SNP,*,1,ALL,*,QUAL,*,0.988841,0.997236,0.068617,0.993021,53,47,15845744.000000,12093708.000000,0.000000,57443,37142.000000,20299.000000,35797.000000,21646.000000,1.82974530765,1.65374665065,56802,36809.000000,19993.000000,35279.000000,21523.000000,1.84109438303,1.63913023277,641,333.000000,306.000000,518.000000,123.000000,1.08823529412,4.21138211382,60218,39084.000000,21147.000000,36938.000000,23261.000000,1.84820541921,1.58797988049,55931,36420.000000,19520.000000,34748.000000,21172.000000,1.86577868852,1.64122425845,155,94.000000,62.000000,109.000000,42.000000,1.51612903226,2.59523809524,4132,2570.000000,1565.000000,2081.000000,2047.000000,1.64217252396,1.01660967269
SNP,*,1,PASS,*,QUAL,*,0.988841,0.997236,0.068617,0.993021,53,47,15845744.000000,12093708.000000,0.000000,57443,37142.000000,20299.000000,35797.000000,21646.000000,1.82974530765,1.65374665065,56802,36809.000000,19993.000000,35279.000000,21523.000000,1.84109438303,1.63913023277,641,333.000000,306.000000,518.000000,123.000000,1.08823529412,4.21138211382,60218,39084.000000,21147.000000,36938.000000,23261.000000,1.84820541921,1.58797988049,55931,36420.000000,19520.000000,34748.000000,21172.000000,1.86577868852,1.64122425845,155,94.000000,62.000000,109.000000,42.000000,1.51612903226,2.59523809524,4132,2570.000000,1565.000000,2081.000000,2047.000000,1.64217252396,1.01660967269
SNP,*,10-30,ALL,*,QUAL,*,0.667684,0.842517,0.6896,0.74498,559,1487,10945753.000000,2827476.000000,0.000000,17691,12813.000000,4877.000000,12043.000000,5648.000000,2.62722985442,2.1322592068,11812,8407.000000,3405.000000,7216.000000,4596.000000,2.46901615272,1.57006092254,5879,4406.000000,1472.000000,4827.000000,1052.000000,2.99320652174,4.58840304183,44085,26640.000000,17522.000000,19797.000000,24163.000000,1.52037438649,0.819310516078,11529,8159.000000,3371.000000,6962.000000,4566.000000,2.4203500445,1.52474813841,2155,1475.000000,686.000000,1171.000000,976.000000,2.15014577259,1.19979508197,30401,17006.000000,13465.000000,11664.000000,18621.000000,1.26297809135,0.626389560174
SNP,*,10-30,PASS,*,QUAL,*,0.667684,0.842517,0.6896,0.74498,559,1487,10945753.000000,2827476.000000,0.000000,17691,12813.000000,4877.000000,12043.000000,5648.000000,2.62722985442,2.1322592068,11812,8407.000000,3405.000000,7216.000000,4596.000000,2.46901615272,1.57006092254,5879,4406.000000,1472.000000,4827.000000,1052.000000,2.99320652174,4.58840304183,44085,26640.000000,17522.000000,19797.000000,24163.000000,1.52037438649,0.819310516078,11529,8159.000000,3371.000000,6962.000000,4566.000000,2.4203500445,1.52474813841,2155,1475.000000,686.000000,1171.000000,976.000000,2.15014577259,1.19979508197,30401,17006.000000,13465.000000,11664.000000,18621.000000,1.26297809135,0.626389560174
SNP,*,2,ALL,*,QUAL,*,0.9711,0.990953,0.135636,0.980926,110,93,7332870.000000,4458583.000000,0.000000,28789,17914.000000,10875.000000,18259.000000,10530.000000,1.64726436782,1.73399810066,27957,17471.000000,10486.000000,17593.000000,10364.000000,1.66612626359,1.69751061366,832,443.000000,389.000000,666.000000,166.000000,1.13881748072,4.01204819277,30051,19104.000000,10960.000000,18356.000000,11675.000000,1.74306569343,1.572248394,25740,16458.000000,9288.000000,16252.000000,9479.000000,1.77196382429,1.71452684882,235,134.000000,102.000000,139.000000,92.000000,1.3137254902,1.51086956522,4076,2512.000000,1570.000000,1965.000000,2104.000000,1.6,0.933935361217
SNP,*,2,PASS,*,QUAL,*,0.9711,0.990953,0.135636,0.980926,110,93,7332870.000000,4458583.000000,0.000000,28789,17914.000000,10875.000000,18259.000000,10530.000000,1.64726436782,1.73399810066,27957,17471.000000,10486.000000,17593.000000,10364.000000,1.66612626359,1.69751061366,832,443.000000,389.000000,666.000000,166.000000,1.13881748072,4.01204819277,30051,19104.000000,10960.000000,18356.000000,11675.000000,1.74306569343,1.572248394,25740,16458.000000,9288.000000,16252.000000,9479.000000,1.77196382429,1.71452684882,235,134.000000,102.000000,139.000000,92.000000,1.3137254902,1.51086956522,4076,2512.000000,1570.000000,1965.000000,2104.000000,1.6,0.933935361217
SNP,*,3-10,ALL,*,QUAL,*,0.891981,0.952741,0.301075,0.92136,766,1247,16954573.000000,7686145.000000,0.000000,53472,33779.000000,19684.000000,36654.000000,16818.000000,1.71606380817,2.17945058866,47696,30155.000000,17541.000000,31771.000000,15925.000000,1.71911521578,1.99503924647,5776,3624.000000,2143.000000,4883.000000,893.000000,1.69108726085,5.46808510638,66030,41250.000000,24816.000000,38821.000000,27155.000000,1.66223404255,1.42960780703,43969,28143.000000,15835.000000,28859.000000,15097.000000,1.77726555099,1.91157183546,2181,1350.000000,835.000000,1236.000000,940.000000,1.61676646707,1.31489361702,19880,11757.000000,8146.000000,8726.000000,11118.000000,1.44328504788,0.784853390898
SNP,*,3-10,PASS,*,QUAL,*,0.891981,0.952741,0.301075,0.92136,766,1247,16954573.000000,7686145.000000,0.000000,53472,33779.000000,19684.000000,36654.000000,16818.000000,1.71606380817,2.17945058866,47696,30155.000000,17541.000000,31771.000000,15925.000000,1.71911521578,1.99503924647,5776,3624.000000,2143.000000,4883.000000,893.000000,1.69108726085,5.46808510638,66030,41250.000000,24816.000000,38821.000000,27155.000000,1.66223404255,1.42960780703,43969,28143.000000,15835.000000,28859.000000,15097.000000,1.77726555099,1.91157183546,2181,1350.000000,835.000000,1236.000000,940.000000,1.61676646707,1.31489361702,19880,11757.000000,8146.000000,8726.000000,11118.000000,1.44328504788,0.784853390898
SNP,*,30-50,ALL,*,QUAL,*,0.622957,0.85147,0.892903,0.719505,96,152,4409455.000000,467250.000000,0.000000,2692,2018.000000,672.000000,1661.000000,1031.000000,3.00297619048,1.61105722599,1677,1215.000000,462.000000,888.000000,789.000000,2.62987012987,1.12547528517,1015,803.000000,210.000000,773.000000,242.000000,3.82380952381,3.19421487603,18105,10472.000000,7686.000000,6901.000000,11126.000000,1.36247723133,0.620258853137,1651,1194.000000,457.000000,873.000000,778.000000,2.61269146608,1.12210796915,288,228.000000,61.000000,120.000000,166.000000,3.73770491803,0.722891566265,16166,9050.000000,7168.000000,5908.000000,10182.000000,1.26255580357,0.580239638578
SNP,*,30-50,PASS,*,QUAL,*,0.622957,0.85147,0.892903,0.719505,96,152,4409455.000000,467250.000000,0.000000,2692,2018.000000,672.000000,1661.000000,1031.000000,3.00297619048,1.61105722599,1677,1215.000000,462.000000,888.000000,789.000000,2.62987012987,1.12547528517,1015,803.000000,210.000000,773.000000,242.000000,3.82380952381,3.19421487603,18105,10472.000000,7686.000000,6901.000000,11126.000000,1.36247723133,0.620258853137,1651,1194.000000,457.000000,873.000000,778.000000,2.61269146608,1.12210796915,288,228.000000,61.000000,120.000000,166.000000,3.73770491803,0.722891566265,16166,9050.000000,7168.000000,5908.000000,10182.000000,1.26255580357,0.580239638578
SNP,*,50-,ALL,*,QUAL,*,0.655003,0.880228,0.984717,0.751095,26,57,32558668.000000,375414.000000,0.000000,1429,910.000000,519.000000,834.000000,595.000000,1.75337186898,1.40168067227,936,593.000000,343.000000,496.000000,440.000000,1.72886297376,1.12727272727,493,317.000000,176.000000,338.000000,155.000000,1.80113636364,2.18064516129,68835,33229.000000,35771.000000,22530.000000,46054.000000,0.928936848285,0.489208320667,926,590.000000,336.000000,480.000000,446.000000,1.75595238095,1.07623318386,126,78.000000,48.000000,81.000000,45.000000,1.625,1.8,67783,32561.000000,35387.000000,21969.000000,45563.000000,0.920140164467,0.48216754823
SNP,*,50-,PASS,*,QUAL,*,0.655003,0.880228,0.984717,0.751095,26,57,32558668.000000,375414.000000,0.000000,1429,910.000000,519.000000,834.000000,595.000000,1.75337186898,1.40168067227,936,593.000000,343.000000,496.000000,440.000000,1.72886297376,1.12727272727,493,317.000000,176.000000,338.000000,155.000000,1.80113636364,2.18064516129,68835,33229.000000,35771.000000,22530.000000,46054.000000,0.928936848285,0.489208320667,926,590.000000,336.000000,480.000000,446.000000,1.75595238095,1.07623318386,126,78.000000,48.000000,81.000000,45.000000,1.625,1.8,67783,32561.000000,35387.000000,21969.000000,45563.000000,0.920140164467,0.48216754823
SNP,*,TS_boundary,ALL,*,QUAL,*,0.585149,0.836536,0.750893,0.688617,158,417,3143336105.000000,2596627385.000000,0.000000,5737,3180.000000,2557.000000,3756.000000,1981.000000,1.24364489636,1.89601211509,3357,1933.000000,1424.000000,1998.000000,1359.000000,1.35744382022,1.4701986755,2380,1247.000000,1133.000000,1758.000000,622.000000,1.10061782877,2.82636655949,14833,9126.000000,5739.000000,5756.000000,9022.000000,1.59017250392,0.637996009754,3091,1811.000000,1281.000000,1803.000000,1286.000000,1.4137392662,1.40202177294,604,294.000000,312.000000,290.000000,312.000000,0.942307692308,0.929487179487,11138,7021.000000,4146.000000,3663.000000,7424.000000,1.69343945972,0.493399784483
SNP,*,TS_boundary,PASS,*,QUAL,*,0.585149,0.836536,0.750893,0.688617,158,417,3143336105.000000,2596627385.000000,0.000000,5737,3180.000000,2557.000000,3756.000000,1981.000000,1.24364489636,1.89601211509,3357,1933.000000,1424.000000,1998.000000,1359.000000,1.35744382022,1.4701986755,2380,1247.000000,1133.000000,1758.000000,622.000000,1.10061782877,2.82636655949,14833,9126.000000,5739.000000,5756.000000,9022.000000,1.59017250392,0.637996009754,3091,1811.000000,1281.000000,1803.000000,1286.000000,1.4137392662,1.40202177294,604,294.000000,312.000000,290.000000,312.000000,0.942307692308,0.929487179487,11138,7021.000000,4146.000000,3663.000000,7424.000000,1.69343945972,0.493399784483
SNP,*,TS_contained,ALL,*,QUAL,*,0.982969,0.995608,0.0,0.989249,4748,4842,2596627385.000000,2596627385.000000,0.000000,3593235,2408008.000000,1185169.000000,2213309.000000,1379926.000000,2.03178449656,1.60393310946,3532040,2371273.000000,1160767.000000,2168258.000000,1363782.000000,2.04285011548,1.58988606683,61195,36735.000000,24402.000000,45051.000000,16144.000000,1.50540939267,2.79057234886,3529432,2372728.000000,1157532.000000,2165403.000000,1362803.000000,2.04981633337,1.58893325007,3513932,2363593.000000,1150482.000000,2156099.000000,1357638.000000,2.05443718372,1.58812511141,15500,9135.000000,7050.000000,9304.000000,5165.000000,1.29574468085,1.8013552759,0,0.000000,0.000000,0.000000,0.000000,,
SNP,*,TS_contained,PASS,*,QUAL,*,0.982969,0.995608,0.0,0.989249,4748,4842,2596627385.000000,2596627385.000000,0.000000,3593235,2408008.000000,1185169.000000,2213309.000000,1379926.000000,2.03178449656,1.60393310946,3532040,2371273.000000,1160767.000000,2168258.000000,1363782.000000,2.04285011548,1.58988606683,61195,36735.000000,24402.000000,45051.000000,16144.000000,1.50540939267,2.79057234886,3529432,2372728.000000,1157532.000000,2165403.000000,1362803.000000,2.04981633337,1.58893325007,3513932,2363593.000000,1150482.000000,2156099.000000,1357638.000000,2.05443718372,1.58812511141,15500,9135.000000,7050.000000,9304.000000,5165.000000,1.29574468085,1.8013552759,0,0.000000,0.000000,0.000000,0.000000,,
